CustomerID,Gender,SeniorCitizen,Tenure,MonthlyCharges,TotalCharges,Contract,PaymentMethod,Churn
4570,Female,1,55,74.24,4083.2,Month-to-month,Electronic check,0
4571,Female,0,64,99.49,6367.36,Two year,Electronic check,0
4572,Male,0,65,39.47,2565.55,One year,Credit card,1
4573,Male,1,54,118.21,6383.34,Two year,Credit card,0
4574,Male,1,40,63.75,2550.0,One year,Credit card,0
4575,Male,0,53,114.98,6093.94,Two year,Mailed check,0
4576,Male,0,44,58.31,2565.64,One year,Bank transfer,1
4577,Male,1,63,80.18,5051.34,Month-to-month,Credit card,0
4578,Female,0,2,65.03,130.06,One year,Bank transfer,1
4579,Female,1,21,87.59,1839.39,Two year,Electronic check,0
4580,Male,0,50,38.36,1918.0,One year,Bank transfer,0
4581,Female,1,52,60.06,3123.12,Month-to-month,Bank transfer,0
4582,Male,1,9,26.84,241.56,Month-to-month,Bank transfer,0
4583,Female,1,20,79.81,1596.2,Two year,Electronic check,1
4584,Female,0,18,116.27,2092.86,One year,Bank transfer,0
4585,Male,0,30,24.59,737.7,Two year,Bank transfer,0
4586,Male,0,65,85.96,5587.4,One year,Mailed check,0
4587,Male,0,24,97.51,2340.24,Month-to-month,Electronic check,1
4588,Female,1,47,41.31,1941.57,Two year,Bank transfer,0
4589,Male,1,44,47.31,2081.64,Month-to-month,Electronic check,0
4590,Female,1,29,40.16,1164.64,One year,Credit card,0
4591,Male,0,68,49.74,3382.32,Month-to-month,Bank transfer,1
4592,Female,0,17,31.01,527.17,One year,Electronic check,0
4593,Female,0,5,57.03,285.15,Two year,Bank transfer,0
4594,Male,1,50,56.89,2844.5,One year,Bank transfer,0
4595,Female,0,40,100.73,4029.2,One year,Credit card,0
4596,Female,0,46,100.1,4604.6,Two year,Mailed check,0
4597,Male,1,51,99.67,5083.17,Two year,Electronic check,0
4598,Female,1,11,76.7,843.7,Month-to-month,Bank transfer,1
4599,Male,0,12,52.59,631.08,One year,Credit card,1
4600,Male,1,13,61.1,794.3,One year,Credit card,1
4601,Male,0,64,51.77,3313.28,Month-to-month,Mailed check,0
4602,Male,1,8,78.19,625.52,One year,Mailed check,1
4603,Female,1,65,113.8,7397.0,One year,Credit card,0
4604,Female,1,9,48.45,436.05,Two year,Credit card,0
4605,Female,0,2,65.89,131.78,Two year,Electronic check,0
4606,Male,0,13,85.51,1111.63,Two year,Electronic check,0
4607,Female,0,2,104.47,208.94,Month-to-month,Credit card,0
4608,Female,1,68,45.33,3082.44,Two year,Credit card,0
4609,Male,1,48,48.03,2305.44,Month-to-month,Mailed check,0
4610,Male,1,3,108.52,325.56,Two year,Electronic check,0
4611,Female,1,68,28.03,1906.04,One year,Credit card,0
4612,Male,0,6,80.54,483.24,One year,Electronic check,1
4613,Male,0,5,106.05,530.25,Two year,Electronic check,1
4614,Male,0,3,112.17,336.51,Two year,Credit card,1
4615,Male,1,10,21.27,212.7,Month-to-month,Credit card,1
4616,Female,1,43,56.97,2449.71,One year,Bank transfer,1
4617,Male,0,19,45.73,868.87,Two year,Electronic check,0
4618,Male,1,14,76.8,1075.2,Two year,Electronic check,1
4619,Male,0,21,83.29,1749.09,One year,Mailed check,0
4620,Male,1,43,119.98,5159.14,Two year,Mailed check,1
4621,Male,1,28,71.28,1995.84,One year,Mailed check,0
4622,Male,0,21,75.15,1578.15,Two year,Electronic check,0
4623,Male,0,36,61.43,2211.48,One year,Credit card,1
4624,Male,1,24,34.77,834.48,Month-to-month,Credit card,0
4625,Female,0,54,50.33,2717.82,Two year,Credit card,0
4626,Male,0,38,44.7,1698.6,Two year,Electronic check,0
4627,Female,1,17,100.12,1702.04,Two year,Credit card,0
4628,Male,1,22,74.58,1640.76,Month-to-month,Mailed check,1
4629,Male,1,45,49.62,2232.9,Two year,Credit card,0
4630,Male,0,61,68.91,4203.51,Two year,Credit card,0
4631,Male,1,11,41.89,460.79,One year,Mailed check,1
4632,Female,1,61,38.51,2349.11,Two year,Bank transfer,1
4633,Male,1,38,105.99,4027.62,Two year,Bank transfer,0
4634,Male,1,66,114.48,7555.68,One year,Bank transfer,1
4635,Female,1,33,28.0,924.0,Month-to-month,Electronic check,0
4636,Female,0,43,96.49,4149.07,Month-to-month,Electronic check,0
4637,Male,1,31,65.33,2025.23,One year,Mailed check,1
4638,Female,1,35,58.9,2061.5,Month-to-month,Bank transfer,1
4639,Female,0,37,88.94,3290.78,Month-to-month,Electronic check,0
4640,Female,1,47,46.63,2191.61,Two year,Credit card,0
4641,Male,1,23,22.06,507.38,Two year,Bank transfer,0
4642,Male,0,36,41.4,1490.4,Two year,Bank transfer,1
4643,Male,1,40,38.49,1539.6,Month-to-month,Electronic check,1
4644,Female,0,15,23.4,351.0,Two year,Bank transfer,0
4645,Male,1,37,52.13,1928.81,Month-to-month,Mailed check,0
4646,Female,0,4,67.45,269.8,Two year,Mailed check,0
4647,Male,0,22,93.58,2058.76,Month-to-month,Electronic check,1
4648,Male,1,22,52.57,1156.54,One year,Bank transfer,0
4649,Female,0,17,39.45,670.65,One year,Mailed check,0
4650,Male,0,38,43.06,1636.28,Two year,Bank transfer,1
4651,Female,1,24,109.12,2618.88,Month-to-month,Mailed check,0
4652,Female,1,6,40.47,242.82,One year,Mailed check,0
4653,Male,0,68,107.92,7338.56,One year,Bank transfer,0
4654,Female,1,6,64.71,388.26,Two year,Electronic check,0
4655,Male,0,26,113.44,2949.44,Two year,Electronic check,1
4656,Male,0,41,60.81,2493.21,Month-to-month,Electronic check,0
4657,Female,1,38,37.77,1435.26,One year,Bank transfer,0
4658,Male,1,43,74.9,3220.7,Month-to-month,Bank transfer,0
4659,Female,0,53,78.77,4174.81,Month-to-month,Bank transfer,0
4660,Male,1,15,83.55,1253.25,Two year,Electronic check,0
4661,Male,1,56,61.15,3424.4,Month-to-month,Bank transfer,0
4662,Male,0,56,24.86,1392.16,Month-to-month,Electronic check,1
4663,Male,0,31,82.67,2562.77,One year,Mailed check,1
4664,Male,0,57,113.3,6458.1,Month-to-month,Electronic check,1
4665,Female,0,51,115.76,5903.76,One year,Electronic check,0
4666,Female,0,24,79.69,1912.56,One year,Credit card,1
4667,Female,0,58,21.99,1275.42,Month-to-month,Credit card,1
4668,Female,1,4,30.6,122.4,Month-to-month,Electronic check,0
4669,Female,0,10,103.4,1034.0,One year,Credit card,0
4670,Female,1,63,102.97,6487.11,Month-to-month,Bank transfer,0
4671,Male,1,15,114.6,1719.0,One year,Credit card,0
4672,Male,0,63,76.38,4811.94,Month-to-month,Credit card,1
4673,Female,1,19,106.38,2021.22,One year,Credit card,0
4674,Female,0,63,102.49,6456.87,One year,Electronic check,0
4675,Male,1,56,78.94,4420.64,Two year,Mailed check,0
4676,Male,0,21,98.36,2065.56,Month-to-month,Mailed check,0
4677,Male,0,34,32.57,1107.38,One year,Mailed check,1
4678,Female,0,17,83.92,1426.64,One year,Mailed check,0
4679,Female,0,18,115.35,2076.3,Month-to-month,Mailed check,0
4680,Female,1,66,36.2,2389.2,Month-to-month,Mailed check,0
4681,Male,1,51,94.4,4814.4,Month-to-month,Electronic check,1
4682,Male,1,65,52.08,3385.2,Two year,Bank transfer,0
4683,Female,1,43,101.71,4373.53,Month-to-month,Bank transfer,1
4684,Female,1,57,89.72,5114.04,Two year,Mailed check,0
4685,Male,0,10,112.62,1126.2,Month-to-month,Credit card,0
4686,Male,0,37,91.19,3374.03,Two year,Credit card,0
4687,Male,0,48,61.03,2929.44,Month-to-month,Electronic check,0
4688,Male,0,69,21.09,1455.21,Two year,Mailed check,0
4689,Female,0,56,99.29,5560.24,One year,Mailed check,0
4690,Male,1,36,60.85,2190.6,Two year,Credit card,0
4691,Male,0,31,87.06,2698.86,Two year,Mailed check,0
4692,Male,0,55,30.51,1678.05,One year,Mailed check,0
4693,Female,1,38,109.1,4145.8,Month-to-month,Credit card,0
4694,Female,1,15,63.57,953.55,One year,Bank transfer,1
4695,Male,0,16,111.97,1791.52,One year,Bank transfer,0
4696,Male,0,53,90.7,4807.1,One year,Electronic check,0
4697,Male,1,56,32.15,1800.4,Two year,Credit card,0
4698,Female,0,7,77.92,545.44,One year,Electronic check,0
4699,Female,0,57,110.99,6326.43,Month-to-month,Mailed check,0
4700,Female,0,55,100.0,5500.0,Two year,Credit card,0
4701,Male,1,52,61.8,3213.6,Two year,Bank transfer,1
4702,Female,0,4,115.51,462.04,One year,Mailed check,1
4703,Male,0,43,46.86,2014.98,Two year,Bank transfer,0
4704,Male,1,40,57.51,2300.4,Month-to-month,Bank transfer,0
4705,Male,1,30,94.97,2849.1,Two year,Electronic check,0
4706,Female,1,10,43.29,432.9,One year,Credit card,0
4707,Male,0,7,71.54,500.78,One year,Credit card,0
4708,Female,1,36,92.88,3343.68,One year,Credit card,1
4709,Female,0,35,84.4,2954.0,Two year,Electronic check,0
4710,Male,1,39,35.54,1386.06,One year,Bank transfer,0
4711,Male,0,36,82.97,2986.92,Two year,Electronic check,0
4712,Female,1,20,77.27,1545.4,One year,Credit card,1
4713,Male,0,49,75.78,3713.22,One year,Mailed check,0
4714,Female,0,59,102.6,6053.4,One year,Credit card,0
4715,Male,1,49,38.39,1881.11,Month-to-month,Credit card,0
4716,Female,1,26,95.16,2474.16,Month-to-month,Bank transfer,0
4717,Female,0,36,96.09,3459.24,One year,Credit card,0
4718,Female,1,43,92.26,3967.18,One year,Credit card,0
4719,Female,0,43,70.6,3035.8,Two year,Bank transfer,0
4720,Male,1,33,59.55,1965.15,Two year,Credit card,1
4721,Male,1,45,59.47,2676.15,Month-to-month,Credit card,0
4722,Female,0,45,93.38,4202.1,Two year,Bank transfer,0
4723,Female,1,15,69.79,1046.85,Two year,Mailed check,0
4724,Male,1,17,53.84,915.28,Two year,Bank transfer,0
4725,Male,0,12,82.55,990.6,Two year,Credit card,1
4726,Male,0,22,103.7,2281.4,Month-to-month,Electronic check,0
4727,Male,1,23,26.15,601.45,Month-to-month,Mailed check,0
4728,Male,0,12,117.21,1406.52,Two year,Bank transfer,0
4729,Male,1,68,29.67,2017.56,Two year,Mailed check,1
4730,Female,1,51,71.17,3629.67,Month-to-month,Mailed check,0
4731,Male,0,13,76.02,988.26,One year,Electronic check,0
4732,Male,0,57,33.82,1927.74,Two year,Electronic check,0
4733,Female,0,55,111.56,6135.8,One year,Electronic check,0
4734,Male,0,28,67.15,1880.2,Two year,Credit card,1
4735,Male,0,44,34.31,1509.64,Month-to-month,Bank transfer,0
4736,Male,0,19,91.16,1732.04,Two year,Credit card,0
4737,Male,1,46,86.34,3971.64,One year,Bank transfer,0
4738,Male,1,3,116.29,348.87,Month-to-month,Credit card,0
4739,Female,0,20,64.15,1283.0,Two year,Credit card,0
4740,Male,1,25,46.78,1169.5,Two year,Electronic check,1
4741,Female,1,56,26.0,1456.0,Month-to-month,Credit card,0
4742,Female,1,61,93.31,5691.91,Two year,Electronic check,0
4743,Male,1,55,81.73,4495.15,Month-to-month,Bank transfer,0
4744,Female,0,35,117.26,4104.1,Two year,Electronic check,1
4745,Male,1,59,91.22,5381.98,Month-to-month,Mailed check,0
4746,Female,1,39,113.32,4419.48,Two year,Mailed check,0
4747,Female,0,57,119.16,6792.12,Month-to-month,Credit card,1
4748,Male,0,67,62.84,4210.28,Month-to-month,Mailed check,0
4749,Male,0,34,35.03,1191.02,Two year,Bank transfer,0
4750,Male,0,41,39.59,1623.19,Month-to-month,Credit card,0
4751,Male,1,22,51.84,1140.48,Two year,Electronic check,0
4752,Male,0,27,70.89,1914.03,Two year,Credit card,0
4753,Female,1,21,32.24,677.04,Two year,Credit card,1
4754,Female,1,41,50.17,2056.97,Month-to-month,Mailed check,0
4755,Female,0,31,50.78,1574.18,Two year,Credit card,0
4756,Female,0,27,20.41,551.07,Month-to-month,Bank transfer,0
4757,Female,0,37,55.42,2050.54,One year,Credit card,0
4758,Female,0,66,31.62,2086.92,One year,Electronic check,1
4759,Female,0,54,62.97,3400.38,One year,Electronic check,0
4760,Male,0,9,39.65,356.85,Two year,Mailed check,1
4761,Male,1,42,102.21,4292.82,Month-to-month,Credit card,1
4762,Female,1,36,28.05,1009.8,Two year,Electronic check,1
4763,Female,1,10,106.57,1065.7,Month-to-month,Credit card,0
4764,Male,1,59,78.05,4604.95,One year,Credit card,0
4765,Male,0,40,65.86,2634.4,One year,Electronic check,0
4766,Male,0,54,74.97,4048.38,One year,Credit card,0
4767,Male,1,39,57.61,2246.79,Two year,Mailed check,0
4768,Female,1,7,32.76,229.32,Two year,Mailed check,0
4769,Male,1,4,96.59,386.36,Month-to-month,Electronic check,1
4770,Female,0,15,112.79,1691.85,Month-to-month,Bank transfer,0
4771,Female,0,48,115.01,5520.48,One year,Bank transfer,0
4772,Female,0,6,87.07,522.42,Two year,Credit card,0
4773,Male,1,35,61.03,2136.05,Two year,Mailed check,0
4774,Male,1,71,67.84,4816.64,Month-to-month,Electronic check,0
4775,Female,0,68,85.7,5827.6,Month-to-month,Mailed check,0
4776,Female,0,58,102.31,5933.98,Two year,Bank transfer,0
4777,Female,1,19,57.46,1091.74,Two year,Bank transfer,0
4778,Male,1,62,111.68,6924.16,Month-to-month,Credit card,0
4779,Female,0,71,52.43,3722.53,Two year,Electronic check,0
4780,Male,1,10,73.09,730.9,Two year,Credit card,0
4781,Female,0,25,116.14,2903.5,One year,Mailed check,0
4782,Female,0,44,113.82,5008.08,Two year,Mailed check,0
4783,Female,1,58,89.57,5195.06,Two year,Bank transfer,0
4784,Male,1,25,52.46,1311.5,Two year,Credit card,0
4785,Male,1,40,41.9,1676.0,Month-to-month,Mailed check,1
4786,Female,0,70,28.01,1960.7,One year,Mailed check,0
4787,Male,1,10,90.87,908.7,Month-to-month,Mailed check,0
4788,Female,1,66,70.35,4643.1,One year,Electronic check,1
4789,Male,0,25,77.23,1930.75,One year,Bank transfer,0
4790,Male,0,71,67.24,4774.04,Two year,Credit card,0
4791,Male,1,11,68.29,751.19,One year,Mailed check,1
4792,Female,0,36,77.13,2776.68,One year,Electronic check,0
4793,Male,0,49,111.43,5460.07,Two year,Mailed check,1
4794,Male,0,48,22.94,1101.12,Two year,Mailed check,0
4795,Female,1,7,100.16,701.12,One year,Bank transfer,0
4796,Female,1,51,59.05,3011.55,Month-to-month,Electronic check,0
4797,Female,0,17,94.49,1606.33,One year,Mailed check,0
4798,Female,0,32,114.85,3675.2,Month-to-month,Bank transfer,0
4799,Male,0,26,50.63,1316.38,Month-to-month,Electronic check,1
4800,Male,1,22,28.96,637.12,One year,Mailed check,0
4801,Male,0,13,43.23,561.99,Month-to-month,Credit card,1
4802,Male,0,12,42.21,506.52,One year,Bank transfer,0
4803,Male,1,71,94.18,6686.78,Month-to-month,Mailed check,1
4804,Female,0,1,26.19,26.19,Month-to-month,Mailed check,0
4805,Male,1,33,25.09,827.97,One year,Electronic check,0
4806,Male,1,14,89.36,1251.04,Two year,Credit card,0
4807,Male,1,64,75.67,4842.88,Two year,Bank transfer,0
4808,Female,0,43,61.78,2656.54,One year,Electronic check,0
4809,Female,0,58,77.54,4497.32,One year,Mailed check,0
4810,Male,1,41,93.52,3834.32,Two year,Bank transfer,0
4811,Female,0,68,30.35,2063.8,Two year,Mailed check,0
4812,Female,1,39,75.33,2937.87,Month-to-month,Mailed check,0
4813,Female,0,1,102.44,102.44,Month-to-month,Credit card,1
4814,Female,1,41,56.24,2305.84,Month-to-month,Mailed check,0
4815,Female,1,45,96.3,4333.5,Two year,Bank transfer,0
4816,Female,0,13,104.54,1359.02,One year,Mailed check,1
4817,Female,0,71,102.09,7248.39,Month-to-month,Bank transfer,0
4818,Male,0,9,85.04,765.36,One year,Credit card,1
4819,Male,0,63,91.73,5778.99,Two year,Mailed check,1
4820,Female,1,23,98.77,2271.71,Month-to-month,Electronic check,0
4821,Male,1,54,93.37,5041.98,Two year,Bank transfer,1
4822,Male,0,47,65.17,3062.99,One year,Mailed check,0
4823,Female,0,39,35.91,1400.49,Month-to-month,Electronic check,1
4824,Male,1,26,50.97,1325.22,One year,Bank transfer,0
4825,Female,0,1,40.72,40.72,One year,Electronic check,0
4826,Female,0,14,56.14,785.96,Month-to-month,Mailed check,0
4827,Female,0,65,68.93,4480.45,Month-to-month,Credit card,1
4828,Male,0,69,115.9,7997.1,Two year,Credit card,0
4829,Male,1,67,115.95,7768.65,Month-to-month,Electronic check,0
4830,Male,1,49,96.96,4751.04,Month-to-month,Mailed check,0
4831,Male,0,50,118.01,5900.5,Month-to-month,Mailed check,1
4832,Female,1,58,119.8,6948.4,Month-to-month,Bank transfer,0
4833,Female,0,53,108.53,5752.09,Month-to-month,Mailed check,0
4834,Male,0,57,27.95,1593.15,Two year,Credit card,0
4835,Female,0,18,62.6,1126.8,One year,Mailed check,0
4836,Female,1,16,73.41,1174.56,Two year,Bank transfer,0
4837,Male,1,2,32.41,64.82,One year,Bank transfer,1
4838,Female,1,13,100.86,1311.18,Month-to-month,Mailed check,1
4839,Male,1,45,34.87,1569.15,Two year,Mailed check,0
4840,Female,1,43,58.33,2508.19,One year,Bank transfer,1
4841,Male,0,54,26.89,1452.06,One year,Bank transfer,1
4842,Female,0,31,72.46,2246.26,Month-to-month,Electronic check,1
4843,Female,1,9,79.7,717.3,Month-to-month,Credit card,1
4844,Male,1,48,93.52,4488.96,One year,Credit card,0
4845,Male,1,18,53.95,971.1,Two year,Electronic check,0
4846,Male,0,11,79.05,869.55,One year,Electronic check,0
4847,Male,1,62,93.41,5791.42,Two year,Credit card,1
4848,Female,0,19,96.2,1827.8,Two year,Bank transfer,1
4849,Female,0,24,50.16,1203.84,One year,Credit card,0
4850,Male,1,13,26.77,348.01,Two year,Bank transfer,1
4851,Female,0,46,23.76,1092.96,One year,Credit card,0
4852,Male,0,53,96.81,5130.93,One year,Bank transfer,0
4853,Male,1,29,58.54,1697.66,Month-to-month,Credit card,0
4854,Female,0,36,33.39,1202.04,One year,Electronic check,1
4855,Female,1,71,38.45,2729.95,One year,Mailed check,0
4856,Male,0,17,96.62,1642.54,Month-to-month,Mailed check,0
4857,Male,1,48,79.89,3834.72,Month-to-month,Mailed check,0
4858,Male,1,24,70.14,1683.36,Two year,Bank transfer,1
4859,Female,0,54,82.3,4444.2,Two year,Mailed check,0
4860,Female,1,1,33.75,33.75,Month-to-month,Credit card,1
4861,Female,0,67,51.9,3477.3,Month-to-month,Mailed check,0
4862,Female,0,6,57.41,344.46,Month-to-month,Bank transfer,0
4863,Male,1,55,51.45,2829.75,One year,Bank transfer,0
4864,Male,0,38,106.44,4044.72,One year,Bank transfer,1
4865,Male,1,33,78.14,2578.62,One year,Credit card,0
4866,Male,0,8,92.93,743.44,Month-to-month,Bank transfer,0
4867,Male,0,20,43.67,873.4,Two year,Credit card,0
4868,Male,1,55,46.41,2552.55,Two year,Bank transfer,1
4869,Female,0,48,42.53,2041.44,One year,Electronic check,0
4870,Female,0,56,88.8,4972.8,One year,Bank transfer,0
4871,Male,0,10,54.9,549.0,Month-to-month,Mailed check,0
4872,Male,0,52,60.51,3146.52,Month-to-month,Mailed check,0
4873,Female,0,50,90.91,4545.5,Two year,Electronic check,0
4874,Female,0,34,117.18,3984.12,Two year,Bank transfer,0
4875,Female,0,36,36.19,1302.84,Month-to-month,Mailed check,0
4876,Female,0,61,26.27,1602.47,Two year,Mailed check,0
4877,Male,1,16,39.48,631.68,Two year,Credit card,0
4878,Male,0,18,93.5,1683.0,One year,Credit card,0
4879,Male,0,71,39.46,2801.66,Month-to-month,Bank transfer,1
4880,Male,1,47,78.44,3686.68,Month-to-month,Electronic check,0
4881,Male,1,32,79.03,2528.96,Month-to-month,Bank transfer,0
4882,Female,1,43,49.44,2125.92,One year,Credit card,1
4883,Male,0,40,26.87,1074.8,Month-to-month,Credit card,0
4884,Female,1,65,59.92,3894.8,Two year,Bank transfer,0
4885,Male,1,35,38.68,1353.8,One year,Bank transfer,0
4886,Male,0,69,38.45,2653.05,One year,Bank transfer,0
4887,Male,0,50,72.26,3613.0,Month-to-month,Bank transfer,0
4888,Male,1,12,87.31,1047.72,Two year,Electronic check,1
4889,Male,1,58,27.54,1597.32,Month-to-month,Mailed check,0
4890,Female,0,63,77.83,4903.29,Two year,Bank transfer,0
4891,Female,0,49,44.62,2186.38,Month-to-month,Mailed check,1
4892,Female,0,36,87.33,3143.88,Two year,Credit card,0
4893,Male,0,54,101.02,5455.08,Two year,Mailed check,0
4894,Male,0,47,100.7,4732.9,Two year,Bank transfer,0
4895,Female,1,32,56.99,1823.68,One year,Mailed check,1
4896,Male,0,53,76.73,4066.69,Month-to-month,Bank transfer,0
4897,Male,0,32,99.37,3179.84,Month-to-month,Bank transfer,0
4898,Female,0,62,26.08,1616.96,Month-to-month,Credit card,0
4899,Male,0,37,80.56,2980.72,One year,Bank transfer,0
4900,Female,0,38,103.65,3938.7,Two year,Credit card,0
4901,Male,1,30,57.24,1717.2,One year,Electronic check,0
4902,Female,0,58,65.54,3801.32,One year,Bank transfer,0
4903,Male,1,32,89.87,2875.84,Two year,Credit card,1
4904,Male,0,66,26.79,1768.14,Month-to-month,Credit card,1
4905,Female,1,51,58.56,2986.56,One year,Bank transfer,1
4906,Male,1,11,49.57,545.27,Two year,Mailed check,0
4907,Male,0,59,21.7,1280.3,Two year,Credit card,0
4908,Female,0,20,39.6,792.0,Month-to-month,Electronic check,0
4909,Male,0,37,59.59,2204.83,Two year,Mailed check,0
4910,Female,0,49,39.74,1947.26,Two year,Mailed check,0
4911,Male,0,19,80.24,1524.56,Two year,Bank transfer,0
4912,Male,1,55,64.87,3567.85,Month-to-month,Credit card,0
4913,Male,0,40,23.95,958.0,Month-to-month,Electronic check,0
4914,Male,0,7,47.5,332.5,Two year,Credit card,0
4915,Female,1,5,21.95,109.75,Two year,Electronic check,0
4916,Male,0,42,55.81,2344.02,Month-to-month,Credit card,1
4917,Female,1,48,45.91,2203.68,Month-to-month,Bank transfer,0
4918,Male,0,7,88.82,621.74,Month-to-month,Electronic check,1
4919,Male,1,11,50.74,558.14,One year,Bank transfer,1
4920,Male,0,49,57.52,2818.48,Month-to-month,Credit card,1
4921,Male,1,30,92.53,2775.9,Two year,Electronic check,1
4922,Female,1,41,68.09,2791.69,Month-to-month,Electronic check,0
4923,Female,0,3,75.65,226.95,Two year,Credit card,0
4924,Female,0,40,104.13,4165.2,Two year,Bank transfer,1
4925,Female,0,51,40.69,2075.19,Two year,Electronic check,0
